event_id,current_time,event_starttimestamp,event_state,outcome_home,outcome_draw,outcome_away,outcome_unexpectedOddsTrend,outcome_startingOdds,event_home_score,event_away_score,event_time
1006102183,2020-02-04T22:46:36Z,2020-02-04T21:00:37Z,STARTED,14.0,0.18181818181818182,5.25,False,6/5,0,0,88
1006052170,2020-02-04T22:46:36Z,2020-02-04T22:18:25Z,STARTED,0.75,1.8,5.0,False,13/25,0,0,31
1006052171,2020-02-04T22:46:36Z,2020-02-04T22:19:02Z,STARTED,4.25,2.75,0.5714285714285714,True,10/11,0,1,30
1006115064,2020-02-04T22:46:36Z,2020-02-04T22:19:54Z,STARTED,0.25,3.8,9.0,False,3/5,1,0,29
1006080818,2020-02-04T22:47:03Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,96
1006102183,2020-02-04T22:47:03Z,2020-02-04T21:00:37Z,STARTED,14.0,0.14285714285714285,5.75,False,6/5,0,0,88
1006052170,2020-02-04T22:47:03Z,2020-02-04T22:18:25Z,STARTED,0.75,1.65,5.0,False,13/25,0,0,31
1006052171,2020-02-04T22:47:03Z,2020-02-04T22:19:02Z,STARTED,4.6,2.75,0.5714285714285714,True,10/11,0,1,31
1006115064,2020-02-04T22:47:03Z,2020-02-04T22:19:54Z,STARTED,0.25,3.8,9.0,False,3/5,1,0,30
1006080818,2020-02-04T22:47:31Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,96
1006102183,2020-02-04T22:47:31Z,2020-02-04T21:00:37Z,STARTED,17.0,0.14285714285714285,5.75,False,6/5,0,0,88
1006052170,2020-02-04T22:47:31Z,2020-02-04T22:18:25Z,STARTED,0.75,1.65,5.0,False,13/25,0,0,32
1006052171,2020-02-04T22:47:31Z,2020-02-04T22:19:02Z,STARTED,4.6,2.75,0.5714285714285714,True,10/11,0,1,31
1006115064,2020-02-04T22:47:31Z,2020-02-04T22:19:54Z,STARTED,0.25,3.8,9.0,False,3/5,1,0,30
1006080818,2020-02-04T22:48:00Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,97
1006102183,2020-02-04T22:48:00Z,2020-02-04T21:00:37Z,STARTED,17.0,0.1111111111111111,6.5,False,6/5,0,0,89
1006052170,2020-02-04T22:48:00Z,2020-02-04T22:18:25Z,STARTED,0.75,1.65,5.0,False,13/25,0,0,32
1006052171,2020-02-04T22:48:00Z,2020-02-04T22:19:02Z,STARTED,4.6,2.75,0.5714285714285714,True,10/11,0,1,32
1006115064,2020-02-04T22:48:00Z,2020-02-04T22:19:54Z,STARTED,0.2857142857142857,3.8,8.0,False,3/5,1,0,30
1006102183,2020-02-04T22:48:45Z,2020-02-04T21:00:37Z,STARTED,16.0,0.1111111111111111,6.5,False,6/5,0,0,90
1006052170,2020-02-04T22:48:45Z,2020-02-04T22:18:25Z,STARTED,0.8333333333333334,1.65,5.0,False,13/25,0,0,33
